src_host_port,dest_host_port,protocol,protocol_count,min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
39846,9092,6,381,2439,2439,2439,0,59,13084,2288.4,2300.43,871879,290.016,2020-12-09T11:00:32.981+09:00
39846,9092,6,409,2438,2439,2439,0.09,63,13084,2161.28,2187.25,883962,290.015,2020-12-09T11:10:39.651+09:00
39846,9092,6,422,2438,2439,2439,0.12,75,13084,2095.08,2221.21,884123,290.013,2020-12-09T11:15:28.936+09:00
39846,9092,6,382,2438,2439,2439,0.07,86,13084,2304.3,2285.35,880242,290.01,2020-12-09T11:20:47.944+09:00
39846,9092,6,426,2438,2439,2439,0.07,61,13084,2091.29,2117.6,890890,290.013,2020-12-09T11:25:37.809+09:00
39846,9092,6,436,2438,2439,2439,0.1,75,12005,2079.66,2056.38,906731,290.018,2020-12-09T11:30:26.853+09:00
39846,9092,6,401,2438,2439,2439,0.1,61,11869,2205.72,2229.5,884492,290.015,2020-12-09T11:35:45.572+09:00
39846,9092,6,392,2438,2439,2439,0.05,89,11987,2242.65,2285.31,879120,290.014,2020-12-09T11:40:34.653+09:00
39846,9092,6,388,2437,2439,2439,0.12,63,12646,2256.57,2335.11,875548,290.017,2020-12-09T11:45:23.378+09:00
39846,9092,6,382,2438,2439,2439,0.05,79,11636,2295.69,2191.41,876955,290.018,2020-12-09T11:50:43.412+09:00
39846,9092,6,385,2438,2439,2439,0.09,60,11928,2290.86,2298.08,881982,290.015,2020-12-09T11:55:33.695+09:00
39846,9092,6,430,2438,2439,2439,0.07,104,11371,2098.73,2035.72,902455,290.016,2020-12-09T12:00:22.920+09:00
39846,9092,6,243,2438,2439,2439,0.09,66,13991,2217.47,2235.47,538845,170.017,2020-12-09T12:05:41.938+09:00
39846,9092,6,378,2438,2439,2439,0.11,92,11543,2307.74,2220.69,872327,290.015,2020-12-09T12:10:32.092+09:00
39846,9092,6,399,2438,2439,2439,0.07,93,11636,2222.51,2256.49,886782,290.017,2020-12-09T12:15:21.823+09:00
39846,9092,6,403,2437,2439,2439,0.18,61,11150,2200.11,2230.98,886646,290.016,2020-12-09T12:20:41.298+09:00
39846,9092,6,424,2438,2439,2439,0.08,61,13084,2111.36,2078.97,895218,290.017,2020-12-09T12:25:29.895+09:00
39846,9092,6,374,2438,2439,2439,0.05,109,11408,2340.11,2385.66,875201,290.017,2020-12-09T12:30:19.796+09:00
39846,9092,6,476,2437,2439,2439,0.15,90,13084,1904.38,1853.06,906485,290.017,2020-12-09T12:35:39.422+09:00
39846,9092,6,391,2438,2439,2439,0.09,102,11636,2248.78,2306.19,879272,290.017,2020-12-09T12:40:28.829+09:00
39846,9092,6,388,2434,2439,2439,0.26,79,11692,2275.46,2254.48,882879,290.016,2020-12-09T12:45:48.383+09:00
39846,9092,6,437,2438,2439,2439,0.08,116,11479,2059.52,2057.01,900011,290.018,2020-12-09T12:50:38.248+09:00
39846,9092,6,391,2439,2439,2439,0,59,12419,2229.25,2249.17,871636,290.015,2020-12-09T12:55:27.271+09:00
39846,9092,6,388,2438,2439,2439,0.05,84,11882,2281.35,2341.98,885162,290.02,2020-12-09T13:00:45.956+09:00
39846,9092,6,243,2439,2439,2439,0,65,11593,2194.72,2230.42,533318,170.018,2020-12-09T13:05:35.039+09:00
39846,9092,6,439,2438,2439,2439,0.08,64,12210,2064.22,2162.32,906194,290.016,2020-12-09T13:10:24.451+09:00
39846,9092,6,413,2438,2439,2439,0.07,79,10371,2138.18,2070.53,883067,290.016,2020-12-09T13:15:44.222+09:00
39846,9092,6,408,2438,2439,2439,0.09,67,11636,2192.75,2203.99,894643,290.016,2020-12-09T13:20:33.643+09:00
39846,9092,6,396,2437,2439,2439,0.13,60,11716,2221.39,2226.94,879670,290.017,2020-12-09T13:25:23.068+09:00
39846,9092,6,372,2438,2439,2439,0.05,96,12998,2364.76,2407.72,879691,290.016,2020-12-09T13:30:42.838+09:00
39846,9092,6,381,2438,2439,2439,0.07,76,11769,2301.44,2285.58,876848,290.016,2020-12-09T13:35:31.813+09:00
39846,9092,6,384,2438,2439,2439,0.07,79,13084,2294.23,2198.3,880986,290.017,2020-12-09T13:40:21.336+09:00
39846,9092,6,423,2438,2439,2439,0.08,101,11698,2123.57,2191.41,898272,290.015,2020-12-09T13:45:39.994+09:00
39846,9092,6,462,2435,2439,2439,0.21,63,11636,1962.18,2009.12,906526,290.018,2020-12-09T13:50:29.917+09:00
39846,9092,6,455,2438,2439,2439,0.05,73,11203,1975.55,1944.38,898875,290.017,2020-12-09T13:55:19.375+09:00
39846,9092,6,378,2438,2439,2439,0.1,63,13084,2322.46,2361.92,877889,290.014,2020-12-09T14:00:38.669+09:00
39846,9092,6,233,2437,2439,2439,0.17,89,11665,2293.86,2314.1,534469,170.018,2020-12-09T14:05:27.382+09:00
39846,9092,6,413,2438,2439,2439,0.1,66,11623,2157.49,2103.55,891044,290.015,2020-12-09T14:10:46.361+09:00
39846,9092,6,388,2439,2439,2439,0,62,11310,2264.52,2161.5,878633,290.015,2020-12-09T14:20:23.334+09:00
39846,9092,6,415,2438,2439,2439,0.08,60,11659,2139.23,2028.37,887779,290.016,2020-12-09T14:25:43.060+09:00
39846,9092,6,416,2438,2439,2439,0.11,72,10312,2157.48,1999.65,897512,290.018,2020-12-09T14:30:31.990+09:00
39846,9092,6,427,2438,2439,2439,0.05,59,11636,2083.13,2137.16,889495,290.016,2020-12-09T14:35:21.586+09:00
39846,9092,6,426,2437,2439,2439,0.15,61,13084,2102.9,2142.54,895834,290.019,2020-12-09T14:40:41.483+09:00
39846,9092,6,385,2434,2439,2439,0.27,65,11913,2256.81,2405.37,868870,290.015,2020-12-09T14:45:31.248+09:00
39846,9092,6,352,2439,2439,2439,0,85,11766,2466.07,2391.59,868056,290.015,2020-12-09T14:50:20.636+09:00
39846,9092,6,419,2436,2439,2439,0.15,60,11636,2120.44,2094.03,888463,290.016,2020-12-09T14:55:39.976+09:00
39846,9092,6,390,2438,2439,2439,0.1,61,11970,2249.55,2330.33,877325,290.011,2020-12-09T15:00:29.777+09:00
39846,9092,6,248,2436,2439,2439,0.2,161,12161,2143.55,2184.3,531600,170.016,2020-12-09T15:05:19.238+09:00
39846,9092,6,396,2435,2439,2439,0.22,65,12634,2224.64,2322.53,880956,290.017,2020-12-09T15:10:38.668+09:00
39846,9092,6,392,2438,2439,2439,0.11,64,12288,2266.34,2363.7,888406,290.017,2020-12-09T15:15:27.996+09:00
39846,9092,6,437,2438,2439,2439,0.1,60,10987,2041.32,1972.46,892059,290.018,2020-12-09T15:20:47.639+09:00
39846,9092,6,394,2438,2439,2439,0.07,102,12036,2240.8,2286.95,882874,290.019,2020-12-09T15:25:37.069+09:00
39846,9092,6,380,2438,2439,2439,0.09,61,11643,2327.53,2334.64,884461,290.015,2020-12-09T15:30:26.132+09:00
39846,9092,6,400,2432,2439,2439,0.37,99,10920,2226.09,2156.66,890435,290.017,2020-12-09T15:35:46.200+09:00
39846,9092,6,416,2438,2439,2439,0.08,60,11932,2152.88,2160.18,895600,290.017,2020-12-09T15:45:24.537+09:00
39846,9092,6,384,2437,2439,2439,0.18,79,11164,2281.51,2201.87,876099,290.016,2020-12-09T15:50:43.401+09:00
39846,9092,6,461,2438,2439,2439,0.09,60,11854,1956.56,1916.32,901972,290.017,2020-12-09T15:55:33.545+09:00
39846,9092,6,254,2439,2439,2439,0,149,10188,2112.09,1991.12,536471,170.018,2020-12-09T16:05:42.141+09:00
39846,9092,6,387,2438,2439,2439,0.12,102,13084,2275.88,2362.06,880767,290.017,2020-12-09T16:10:31.661+09:00
39846,9092,6,424,2438,2439,2439,0.1,131,11865,2112.21,2081.15,895576,290.014,2020-12-09T16:20:39.524+09:00
39846,9092,6,434,2438,2439,2439,0.07,63,11763,2073.3,1976,899811,290.017,2020-12-09T16:25:30.003+09:00
39846,9092,6,402,2438,2439,2439,0.09,61,13084,2215.09,2318.01,890467,290.02,2020-12-09T16:30:20.431+09:00
39846,9092,6,423,2438,2439,2439,0.07,102,11218,2075.15,2171.26,877788,290.015,2020-12-09T16:35:40.946+09:00
39846,9092,6,416,2438,2439,2439,0.08,70,11636,2143.28,2161.74,891606,290.019,2020-12-09T16:40:31.581+09:00
39846,9092,6,417,2438,2439,2439,0.07,67,12002,2120.43,2071.62,884220,290.019,2020-12-09T16:45:47.905+09:00
39846,9092,6,399,2422,2439,2439,0.85,90,13056,2213.85,2236.32,883325,290.02,2020-12-09T16:50:38.126+09:00
39846,9092,6,404,2439,2439,2439,0,74,12024,2198.22,2219.65,888079,290.018,2020-12-09T16:55:28.840+09:00
39846,9092,6,369,2438,2439,2439,0.07,59,13084,2372.6,2303.86,875489,290.015,2020-12-09T17:00:19.464+09:00
39846,9092,6,284,2437,2439,2439,0.21,60,8740,1912.74,1703.25,543217,170.018,2020-12-09T17:05:39.981+09:00
39846,9092,6,368,2438,2439,2439,0.1,62,11351,2361.56,2355.24,869055,290.015,2020-12-09T17:10:30.500+09:00
39846,9092,6,412,2437,2439,2439,0.11,93,11673,2155.9,2204.36,888232,290.016,2020-12-09T17:15:20.922+09:00
39846,9092,6,410,2438,2439,2439,0.1,77,10931,2140.06,2073.27,877426,290.019,2020-12-09T17:20:41.512+09:00
39846,9092,6,385,2438,2439,2439,0.07,99,11636,2268.14,2265.6,873232,290.015,2020-12-09T17:25:31.714+09:00
39846,9092,6,389,2438,2439,2439,0.07,60,11636,2247.38,2185.87,874229,290.016,2020-12-09T17:30:22.111+09:00
39846,9092,6,397,2438,2439,2439,0.11,102,11636,2213.59,2248.57,878794,290.016,2020-12-09T17:35:42.500+09:00
39846,9092,6,369,2438,2439,2439,0.09,77,12163,2362.13,2389.76,871626,290.018,2020-12-09T17:40:32.974+09:00
39846,9092,6,426,2426,2439,2439,0.86,60,11636,2089.78,2000.57,890247,290.016,2020-12-09T17:45:23.514+09:00
39846,9092,6,408,2438,2439,2439,0.05,74,11636,2160.97,2247.15,881676,290.016,2020-12-09T17:50:43.638+09:00
39846,9092,6,375,2439,2439,2439,0,62,11636,2313.48,2370.92,867554,290.018,2020-12-09T17:55:33.988+09:00
39846,9092,6,428,2432,2439,2439,0.42,83,11892,2092.29,2151.43,895498,290.016,2020-12-09T18:00:24.376+09:00
39846,9092,6,265,2438,2439,2439,0.14,60,10362,2016.87,1929.27,534470,170.019,2020-12-09T18:05:43.366+09:00
39846,9092,6,396,2438,2439,2439,0.09,85,12055,2232.6,2248.11,884109,290.016,2020-12-09T18:10:33.859+09:00
39846,9092,6,397,2438,2439,2439,0.09,72,11779,2226.09,2130.51,883758,290.017,2020-12-09T18:15:24.128+09:00
39846,9092,6,394,2439,2439,2439,0,60,12451,2231.07,2290.86,879041,290.017,2020-12-09T18:20:44.462+09:00
39846,9092,6,412,2437,2439,2439,0.16,67,13022,2139.88,2259.24,881629,290.017,2020-12-09T18:25:34.814+09:00
39846,9092,6,405,2438,2439,2439,0.07,99,11677,2180.71,2207.48,883189,290.016,2020-12-09T18:30:25.306+09:00
39846,9092,6,380,2438,2439,2439,0.09,61,12342,2301.47,2299.46,874558,290.015,2020-12-09T18:35:45.228+09:00
39846,9092,6,370,2438,2439,2439,0.1,129,11876,2358.88,2375.22,872785,290.019,2020-12-09T18:40:35.637+09:00
39846,9092,6,396,2438,2439,2439,0.1,63,11698,2227.9,2265.09,882247,290.017,2020-12-09T18:45:25.525+09:00
39846,9092,6,367,2438,2439,2439,0.09,81,12312,2379.85,2437.31,873404,290.017,2020-12-09T18:50:45.339+09:00
39846,9092,6,413,2438,2439,2439,0.1,60,11636,2151.07,2149.37,888390,290.017,2020-12-09T18:55:35.575+09:00
39846,9092,6,401,2438,2439,2439,0.05,60,11524,2180.97,2170.06,874567,290.016,2020-12-09T19:00:25.931+09:00
39846,9092,6,267,2439,2439,2439,0,83,11331,2014.04,2180.36,537748,170.017,2020-12-09T19:05:46.369+09:00
39846,9092,6,382,2438,2439,2439,0.11,68,11636,2301.71,2254.09,879254,290.019,2020-12-09T19:10:36.743+09:00
39846,9092,6,407,2439,2439,2439,0,60,11424,2178.01,2149.8,886450,290.02,2020-12-09T19:15:27.214+09:00
39846,9092,6,446,2438,2439,2439,0.11,61,11679,2038.43,1957.12,909140,290.019,2020-12-09T19:20:47.147+09:00
39846,9092,6,409,2438,2439,2439,0.1,59,13084,2179.96,2251.27,891605,290.015,2020-12-09T19:25:37.479+09:00
39846,9092,6,393,2437,2439,2439,0.13,77,11758,2245.92,2182.7,882645,290.014,2020-12-09T19:30:27.862+09:00
39846,9092,6,389,2438,2439,2439,0.09,146,11692,2266.96,2292.06,881846,290.017,2020-12-09T19:35:48.268+09:00
39846,9092,6,450,2438,2439,2439,0.1,81,11878,1996.81,1950.64,898564,290.017,2020-12-09T19:40:37.649+09:00
39846,9092,6,409,2437,2439,2439,0.11,68,10732,2170.31,2096.2,887658,290.015,2020-12-09T19:45:28.106+09:00
39846,9092,6,381,2438,2439,2439,0.07,72,13084,2311.38,2393.32,880637,290.015,2020-12-09T19:50:48.472+09:00
39846,9092,6,356,2438,2439,2439,0.05,66,12007,2444.08,2492.59,870093,290.014,2020-12-09T19:55:38.882+09:00
39846,9092,6,384,2438,2439,2439,0.09,63,11815,2301.76,2332.81,883876,290.019,2020-12-09T20:00:29.306+09:00
39846,9092,6,254,2438,2439,2439,0.06,154,11189,2090.92,2050.74,531094,170.016,2020-12-09T20:05:19.782+09:00
39846,9092,6,407,2436,2439,2439,0.16,68,11399,2185.13,2153.37,889349,290.017,2020-12-09T20:10:39.877+09:00
39846,9092,6,384,2438,2439,2439,0.09,63,12231,2294.65,2469.77,881147,290.014,2020-12-09T20:15:29.819+09:00
39846,9092,6,398,2438,2439,2439,0.05,69,11600,2223.35,2125.79,884894,290.019,2020-12-09T20:20:19.874+09:00
39846,9092,6,410,2438,2439,2439,0.05,65,13084,2177.19,2119.9,892646,290.019,2020-12-09T20:25:39.222+09:00
39846,9092,6,395,2438,2439,2439,0.11,61,11831,2229.71,2229.99,880736,290.019,2020-12-09T20:30:29.750+09:00
39846,9092,6,430,2436,2439,2439,0.17,68,11412,2077.86,2028.75,893481,290.017,2020-12-09T20:35:20.467+09:00
39846,9092,6,364,2438,2439,2439,0.07,60,10635,2403.1,2284.35,874729,290.017,2020-12-09T20:40:40.920+09:00
39846,9092,6,358,2438,2439,2439,0.09,77,10804,2427.28,2315.26,868968,290.015,2020-12-09T20:45:31.543+09:00
39846,9092,6,403,2439,2439,2439,0,61,11543,2211.2,2082.38,891114,290.016,2020-12-09T20:50:21.926+09:00
39846,9092,6,387,2439,2439,2439,0,65,11415,2290.57,2308.27,886449,290.014,2020-12-09T20:55:42.299+09:00
39846,9092,6,409,2439,2439,2439,0,71,10728,2176.33,2117.25,890120,290.016,2020-12-09T21:00:32.303+09:00
39846,9092,6,255,2438,2439,2439,0.11,119,10534,2091.78,2077.41,533403,170.018,2020-12-09T21:05:22.195+09:00
39846,9092,6,424,2439,2439,2439,0,70,11636,2095.66,1950.73,888558,290.015,2020-12-09T21:10:42.682+09:00
39846,9092,6,398,2435,2439,2439,0.21,76,12350,2217.38,2256.92,882518,290.009,2020-12-09T21:15:32.487+09:00
39846,9092,6,352,2437,2439,2439,0.11,99,12210,2455.53,2490.34,864345,290.017,2020-12-09T21:20:22.836+09:00
39846,9092,6,414,2438,2439,2439,0.1,65,11582,2151.27,2243.74,890627,290.015,2020-12-09T21:25:43.262+09:00
39846,9092,6,373,2438,2439,2439,0.09,61,12408,2363.53,2346.67,881595,290.016,2020-12-09T21:30:33.305+09:00
39846,9092,6,425,2438,2439,2439,0.07,62,11359,2100.97,2005.68,892913,290.017,2020-12-09T21:35:23.782+09:00
39846,9092,6,383,2427,2439,2439,1.06,61,13084,2299.35,2290.58,880651,290.018,2020-12-09T21:40:44.255+09:00
39846,9092,6,355,2438,2439,2439,0.09,74,11796,2466.41,2567.02,875575,290.016,2020-12-09T21:45:34.762+09:00
39846,9092,6,438,2438,2439,2439,0.07,86,11636,2036.66,2086.82,892055,290.016,2020-12-09T21:50:25.625+09:00
39846,9092,6,400,2439,2439,2439,0,59,13084,2216.94,2337.29,886777,290.017,2020-12-09T21:55:45.725+09:00
39846,9092,6,345,2439,2439,2439,0,64,11636,2507.34,2428.29,865032,290.016,2020-12-09T22:00:36.336+09:00
39846,9092,6,227,2438,2439,2439,0.09,74,11504,2302.47,2354.26,522660,170.012,2020-12-09T22:05:26.826+09:00
39846,9092,6,384,2438,2439,2439,0.05,61,11667,2278.64,2379.08,874998,290.015,2020-12-09T22:10:46.672+09:00
39846,9092,6,400,2438,2439,2439,0.05,76,12680,2203.02,2212.78,881207,290.015,2020-12-09T22:15:37.202+09:00
39846,9092,6,371,2438,2439,2439,0.1,61,11329,2349.04,2438.55,871493,290.016,2020-12-09T22:20:28.143+09:00
39846,9092,6,425,2439,2439,2439,0,59,11636,2103.62,2104.56,894037,290.016,2020-12-09T22:25:18.916+09:00
39846,9092,6,440,2438,2439,2439,0.07,61,13084,2040.9,2048.64,897998,290.015,2020-12-09T22:30:38.909+09:00
39846,9092,6,379,2438,2439,2439,0.09,97,11317,2308.77,2302.98,875024,290.018,2020-12-09T22:35:29.061+09:00
39846,9092,6,354,2438,2439,2439,0.05,64,11905,2448.08,2487.03,866620,290.017,2020-12-09T22:40:48.534+09:00
39846,9092,6,406,2439,2439,2439,0,71,11623,2199.71,2114.86,893084,290.018,2020-12-09T22:45:36.951+09:00
39846,9092,6,444,2438,2439,2439,0.07,102,11826,2015.68,1999.16,894962,290.017,2020-12-09T22:50:26.813+09:00
39846,9092,6,389,2438,2439,2439,0.07,61,13084,2283.3,2297.89,888202,290.019,2020-12-09T22:55:46.459+09:00
39846,9092,6,390,2438,2439,2439,0.07,59,12026,2260.14,2357.03,881454,290.011,2020-12-09T23:00:36.951+09:00
39846,9092,6,249,2438,2439,2439,0.06,61,11653,2145.09,2311.49,534127,170.017,2020-12-09T23:05:27.424+09:00
39846,9092,6,390,2438,2439,2439,0.05,61,10228,2262.17,2264.5,882247,290.011,2020-12-09T23:10:48.800+09:00
39846,9092,6,411,2438,2439,2439,0.12,84,11935,2138.7,2174.82,879005,290.019,2020-12-09T23:15:39.144+09:00
39846,9092,6,395,2438,2439,2439,0.07,65,12015,2246.86,2234.4,887510,290.016,2020-12-09T23:20:28.864+09:00
39846,9092,6,446,2439,2439,2439,0,68,11636,2016.62,1950.28,899412,290.017,2020-12-09T23:25:19.396+09:00
39846,9092,6,402,2438,2439,2439,0.1,60,11920,2196.64,2085.95,883050,290.014,2020-12-09T23:30:39.734+09:00
39846,9092,6,363,2438,2439,2439,0.07,68,11636,2399.11,2508.13,870876,290.019,2020-12-09T23:35:29.813+09:00
39846,9092,6,335,2438,2439,2439,0.05,60,11636,2580.7,2568.41,864534,290.015,2020-12-09T23:40:20.287+09:00
39846,9092,6,394,2438,2439,2439,0.07,74,11636,2231.57,2366.24,879238,290.018,2020-12-09T23:45:40.501+09:00
39846,9092,6,398,2438,2439,2439,0.13,86,11834,2214.16,2331.27,881234,290.015,2020-12-09T23:50:31.154+09:00
39846,9092,6,377,2438,2439,2439,0.09,65,10819,2316.93,2336.16,873484,290.016,2020-12-09T23:55:20.903+09:00
39846,9092,6,378,2438,2439,2439,0.09,65,11922,2331.9,2282.61,881457,290.019,2020-12-10T00:00:41.589+09:00
39846,9092,6,245,2439,2439,2439,0,75,11112,2187.09,2278.46,535837,170.017,2020-12-10T00:05:31.806+09:00
39846,9092,6,418,2438,2439,2439,0.11,63,11720,2125.68,2168.61,888536,290.018,2020-12-10T00:10:22.340+09:00
39846,9092,6,367,2438,2439,2439,0.1,64,11924,2384.92,2372.12,875265,290.017,2020-12-10T00:15:41.415+09:00
39846,9092,6,414,2438,2439,2439,0.05,80,12151,2178.41,2240.96,901860,290.016,2020-12-10T00:20:32.198+09:00
39846,9092,6,367,2439,2439,2439,0,99,13084,2377.31,2435.24,872474,290.014,2020-12-10T00:25:22.811+09:00
39846,9092,6,372,2438,2439,2439,0.09,61,12297,2352.23,2384.56,875029,290.018,2020-12-10T00:30:43.611+09:00
39846,9092,6,421,2438,2439,2439,0.12,65,10792,2110.11,2079.05,888355,290.018,2020-12-10T00:35:33.324+09:00
39846,9092,6,375,2438,2439,2439,0.09,98,11636,2329.86,2209.48,873696,290.017,2020-12-10T00:40:23.348+09:00
39846,9092,6,384,2438,2439,2439,0.1,79,11636,2285.36,2333.5,877579,290.018,2020-12-10T00:45:43.949+09:00
39846,9092,6,372,2438,2439,2439,0.07,60,11879,2369,2341.03,881268,290.018,2020-12-10T00:50:34.484+09:00
39846,9092,6,448,2438,2439,2439,0.13,88,11765,2001.69,1913.62,896759,290.017,2020-12-10T00:55:25.034+09:00
39846,9092,6,417,2438,2439,2439,0.07,67,13084,2132.64,2172.61,889310,290.017,2020-12-10T01:00:45.017+09:00
39846,9092,6,275,2438,2439,2439,0.12,61,11922,1979.14,1881.42,544264,170.017,2020-12-10T01:05:34.764+09:00
39846,9092,6,399,2438,2439,2439,0.09,69,11059,2206.83,2244.62,880524,290.015,2020-12-10T01:10:25.581+09:00
39846,9092,6,420,2438,2439,2439,0.05,61,11636,2132.56,2146.61,895676,290.019,2020-12-10T01:15:46.114+09:00
39846,9092,6,415,2435,2439,2439,0.22,61,11241,2149.4,2162.72,892001,290.015,2020-12-10T01:20:36.352+09:00
39846,9092,6,352,2438,2439,2439,0.08,82,13084,2470.63,2604.15,869662,290.017,2020-12-10T01:25:26.725+09:00
39846,9092,6,413,2438,2439,2439,0.09,61,11194,2154.06,2094.2,889626,290.017,2020-12-10T01:30:47.056+09:00
39846,9092,6,462,2438,2439,2439,0.11,64,10981,1973.8,1839.53,911894,290.018,2020-12-10T01:35:36.380+09:00
39846,9092,6,397,2438,2439,2439,0.11,59,11770,2211.27,2199,877874,290.015,2020-12-10T01:40:26.885+09:00
39846,9092,6,379,2438,2439,2439,0.05,66,11636,2312.26,2286.86,876345,290.013,2020-12-10T01:45:47.733+09:00
39846,9092,6,385,2437,2439,2439,0.11,102,11856,2279.95,2308.24,877779,290.018,2020-12-10T01:50:38.308+09:00
39846,9092,6,423,2438,2439,2439,0.08,61,11342,2079.95,1997.63,879819,290.02,2020-12-10T01:55:28.788+09:00
39846,9092,6,397,2438,2439,2439,0.07,102,12077,2217.4,2190.23,880309,290.017,2020-12-10T02:00:19.761+09:00
39846,9092,6,258,2438,2439,2439,0.06,61,13084,2055.73,2239.22,530378,170.016,2020-12-10T02:05:39.553+09:00
39846,9092,6,371,2438,2439,2439,0.05,61,11593,2362.46,2451.23,876474,290.017,2020-12-10T02:10:32.275+09:00
39846,9092,6,366,2438,2439,2439,0.07,72,11176,2379.18,2534.39,870780,290.014,2020-12-10T02:15:24.386+09:00
39846,9092,6,428,2438,2439,2439,0.11,67,11358,2079.96,2052.71,890224,290.018,2020-12-10T02:20:44.220+09:00
39846,9092,6,363,2438,2439,2439,0.07,120,13084,2407.15,2462.46,873796,290.018,2020-12-10T02:25:34.613+09:00
39846,9092,6,380,2437,2439,2439,0.15,99,11651,2301.85,2387.47,874702,290.015,2020-12-10T02:30:24.988+09:00
39846,9092,6,446,2438,2439,2439,0.08,87,11705,1999.43,2027.93,891746,290.016,2020-12-10T02:35:45.713+09:00
39846,9092,6,395,2438,2439,2439,0.07,74,11636,2255.39,2273.83,890880,290.016,2020-12-10T02:40:37.302+09:00
39846,9092,6,454,2438,2439,2439,0.05,61,11047,1981.07,2034.17,899406,290.017,2020-12-10T02:45:28.092+09:00
39846,9092,6,403,2438,2439,2439,0.07,65,10931,2184.92,2230.13,880523,290.016,2020-12-10T02:50:48.475+09:00
39846,9092,6,457,2438,2439,2439,0.09,59,11636,1971.92,1988.2,901167,290.015,2020-12-10T02:55:39.140+09:00
39846,9092,6,386,2438,2439,2439,0.1,61,11706,2267.88,2328.12,875401,290.017,2020-12-10T03:00:30.170+09:00
39846,9092,6,282,2438,2439,2439,0.1,62,10188,1923.28,1684.21,542365,170.015,2020-12-10T03:05:20.670+09:00
39846,9092,6,410,2439,2439,2439,0,76,10166,2162.38,2225.39,886576,290.017,2020-12-10T03:10:41.725+09:00
39846,9092,6,405,2438,2439,2439,0.05,102,11394,2168.91,2313.27,878409,290.017,2020-12-10T03:15:30.978+09:00
39846,9092,6,466,2437,2439,2439,0.12,92,12044,1961.15,1921.45,913896,290.017,2020-12-10T03:20:21.587+09:00
39846,9092,6,397,2437,2439,2439,0.13,77,11653,2218.5,2282.02,880743,290.017,2020-12-10T03:25:42.010+09:00
39846,9092,6,435,2439,2439,2439,0,70,11787,2053.01,2137.94,893060,290.017,2020-12-10T03:30:32.653+09:00
39846,9092,6,373,2438,2439,2439,0.05,61,10734,2328.13,2302.35,868393,290.011,2020-12-10T03:35:23.266+09:00
39846,9092,6,434,2438,2439,2439,0.08,63,11455,2065.83,2138.25,896572,290.019,2020-12-10T03:40:44.185+09:00
39846,9092,6,401,2422,2439,2439,0.85,72,13084,2231.35,2239.81,894772,290.016,2020-12-10T03:45:34.925+09:00
39846,9092,6,378,2438,2439,2439,0.07,72,11675,2324.8,2407.01,878774,290.016,2020-12-10T03:50:25.606+09:00
39846,9092,6,424,2438,2439,2439,0.08,60,11229,2099.89,2126.87,890352,290.016,2020-12-10T03:55:46.139+09:00
39846,9092,6,445,2438,2439,2439,0.15,114,10743,2012.78,2048.92,895686,290.016,2020-12-10T04:00:36.316+09:00
39846,9092,6,235,2430,2439,2439,0.59,106,11766,2268.54,2395.8,533106,170.016,2020-12-10T04:05:25.781+09:00
39846,9092,6,411,2438,2439,2439,0.09,60,11980,2144.55,2234.09,881412,290.019,2020-12-10T04:10:46.322+09:00
